Cuenta de mayor	Cuenta de mayor	Acreedor	Asignación	Nº documento	Clase de documento	Fe.contabilización	Fecha compensación	Fecha de pago	Fecha de documento	Clave contabiliz.	Importe en moneda local	Moneda local	Doc.compensación	Centro de beneficio	Segmento	Texto	Referencia a factura
1131101002	2125301001		0000000001	39000210	ZI	42034	42248	42034	42034	17	-450	USD	3000046010	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000210
1131101002	2125301001		0000000001	39000210	ZI	42034	42248	42034	42034	01	450	USD	3000046010	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000210
1131101002	2125301001		0000000001	39000210	ZI	42034	42248	42034	42034	17	-71,3	USD	3000046010	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000210
1131101002	2125301001		0000000001	39000210	ZI	42034	42248	42034	42034	01	71,3	USD	3000046010	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000210
1131101002	2125301001		0000000001	39000232	ZI	42037	42248	42037	42037	17	-187,87	USD	3000046038	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000232
1131101002	2125301001		0000000001	39000232	ZI	42037	42248	42037	42037	01	187,87	USD	3000046038	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000232
1131101002	2125301001		0000000001	39000232	ZI	42037	42248	42037	42037	17	-24,35	USD	3000046038	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000232
1131101002	2125301001		0000000001	39000232	ZI	42037	42248	42037	42037	01	24,35	USD	3000046038	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000232
1131101002	2125301001		0000000001	39000237	ZI	42038	42248	42038	42038	17	-34,07	USD	3000046038	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000237
1131101002	2125301001		0000000001	39000237	ZI	42038	42248	42038	42038	01	34,07	USD	3000046038	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000237
1131101002	2125301001		0000000001	39000237	ZI	42038	42248	42038	42038	17	-39,71	USD	3000046038	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000237
1131101002	2125301001		0000000001	39000237	ZI	42038	42248	42038	42038	01	39,71	USD	3000046038	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000237
1131101002	2125301001		0000000001	39000245	ZI	42039	42248	42039	42039	17	-3,35	USD	3000046038	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000245
1131101002	2125301001		0000000001	39000245	ZI	42039	42248	42039	42039	01	3,35	USD	3000046038	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000245
1131101002	2125301001		0000000001	39000245	ZI	42039	42248	42039	42039	17	-238,33	USD	3000046038	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000245
1131101002	2125301001		0000000001	39000245	ZI	42039	42248	42039	42039	01	238,33	USD	3000046038	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000245
1131101002	2125301001		0000000001	39000245	ZI	42039	42248	42039	42039	17	-74,84	USD	3000046038	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000245
1131101002	2125301001		0000000001	39000245	ZI	42039	42248	42039	42039	01	74,84	USD	3000046038	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000245
1131101002	2125301001		0000000001	39000250	ZI	42040	42248	42040	42040	17	-11,35	USD	3000046038	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000250
1131101002	2125301001		0000000001	39000250	ZI	42040	42248	42040	42040	01	11,35	USD	3000046038	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000250
1131101002	2125301001		0000000001	39000250	ZI	42040	42248	42040	42040	17	-32,88	USD	3000046038	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000250
1131101002	2125301001		0000000001	39000250	ZI	42040	42248	42040	42040	01	32,88	USD	3000046038	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000250
1131101002	2125301001		0000000001	39000250	ZI	42040	42248	42040	42040	17	-157,31	USD	3000046038	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000250
1131101002	2125301001		0000000001	39000250	ZI	42040	42248	42040	42040	01	157,31	USD	3000046038	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000250
1131101002	2125301001		0000000001	39000254	ZI	42041	42248	42041	42041	17	-4,14	USD	3000046038	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000254
1131101002	2125301001		0000000001	39000254	ZI	42041	42248	42041	42041	01	4,14	USD	3000046038	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000254
1131101002	2125301001		0000000001	39000254	ZI	42041	42248	42041	42041	17	-198,28	USD	3000046038	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000254
1131101002	2125301001		0000000001	39000254	ZI	42041	42248	42041	42041	01	198,28	USD	3000046038	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000254
1131101002	2125301001		0000000001	39000254	ZI	42041	42248	42041	42041	17	-9,51	USD	3000046038	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000254
1131101002	2125301001		0000000001	39000254	ZI	42041	42248	42041	42041	01	9,51	USD	3000046038	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000254
1131101002	2125301001		0000000001	39000254	ZI	42041	42248	42041	42041	17	-186,11	USD	3000046038	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000254
1131101002	2125301001		0000000001	39000254	ZI	42041	42248	42041	42041	01	186,11	USD	3000046038	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000254
1131101002	2125301001		0000000001	39000258	ZI	42044	42248	42044	42044	17	-664,2	USD	3000046038	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000258
1131101002	2125301001		0000000001	39000258	ZI	42044	42248	42044	42044	01	664,2	USD	3000046038	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000258
1131101002	2125301001		0000000001	39000258	ZI	42044	42248	42044	42044	17	-12,92	USD	3000046038	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000258
1131101002	2125301001		0000000001	39000258	ZI	42044	42248	42044	42044	01	12,92	USD	3000046038	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000258
1131101002	2125301001		0000000001	39000258	ZI	42044	42248	42044	42044	17	-51,11	USD	3000046038	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000258
1131101002	2125301001		0000000001	39000258	ZI	42044	42248	42044	42044	01	51,11	USD	3000046038	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000258
1131101002	2125301001		0000000001	39000258	ZI	42044	42248	42044	42044	17	-7,14	USD	3000046038	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000258
1131101002	2125301001		0000000001	39000258	ZI	42044	42248	42044	42044	01	7,14	USD	3000046038	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000258
1131101002	2125301001		0000000001	39000258	ZI	42044	42248	42044	42044	17	-167,12	USD	3000046038	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000258
1131101002	2125301001		0000000001	39000258	ZI	42044	42248	42044	42044	01	167,12	USD	3000046038	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000258
1131101002	2125301001		0000000001	39000258	ZI	42044	42248	42044	42044	17	-61,54	USD	3000046038	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000258
1131101002	2125301001		0000000001	39000258	ZI	42044	42248	42044	42044	01	61,54	USD	3000046038	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000258
1131101002	2125301001		0000000001	39000270	ZI	42045	42248	42045	42045	17	-70,44	USD	3000046038	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000270
1131101002	2125301001		0000000001	39000270	ZI	42045	42248	42045	42045	01	70,44	USD	3000046038	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000270
1131101002	2125301001		0000000001	39000270	ZI	42045	42248	42045	42045	17	-285,08	USD	3000046038	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000270
1131101002	2125301001		0000000001	39000270	ZI	42045	42248	42045	42045	01	285,08	USD	3000046038	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000270
1131101002	2125301001		0000000001	39000280	ZI	42046	42248	42046	42046	17	-79,84	USD	3000046038	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000280
1131101002	2125301001		0000000001	39000280	ZI	42046	42248	42046	42046	01	79,84	USD	3000046038	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000280
1131101002	2125301001		0000000001	39000280	ZI	42046	42248	42046	42046	17	-11,09	USD	3000046038	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000280
1131101002	2125301001		0000000001	39000280	ZI	42046	42248	42046	42046	01	11,09	USD	3000046038	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000280
1131101002	2125301001		0000000001	39000280	ZI	42046	42248	42046	42046	17	-21,72	USD	3000046038	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000280
1131101002	2125301001		0000000001	39000280	ZI	42046	42248	42046	42046	01	21,72	USD	3000046038	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000280
1131101002	2125301001		0000000001	39000285	ZI	42047	42248	42047	42047	17	-61,5	USD	3000046038	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000285
1131101002	2125301001		0000000001	39000285	ZI	42047	42248	42047	42047	01	61,5	USD	3000046038	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000285
1131101002	2125301001		0000000001	39000285	ZI	42047	42248	42047	42047	17	-272,9	USD	3000046038	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000285
1131101002	2125301001		0000000001	39000285	ZI	42047	42248	42047	42047	01	272,9	USD	3000046038	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000285
1131101002	2125301001		0000000001	39000285	ZI	42047	42248	42047	42047	17	-123,12	USD	3000046038	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000285
1131101002	2125301001		0000000001	39000285	ZI	42047	42248	42047	42047	01	123,12	USD	3000046038	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000285
1131101002	2125301001		0000000001	39000414	ZI	42048	42248	42048	42048	17	-229,79	USD	3000046038	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000414
1131101002	2125301001		0000000001	39000414	ZI	42048	42248	42048	42048	01	229,79	USD	3000046038	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000414
1131101002	2125301001		0000000001	39000414	ZI	42048	42248	42048	42048	17	-109,08	USD	3000046038	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000414
1131101002	2125301001		0000000001	39000414	ZI	42048	42248	42048	42048	01	109,08	USD	3000046038	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000414
1131101002	2125301001		0000000001	39000414	ZI	42048	42248	42048	42048	17	-60,04	USD	3000046038	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000414
1131101002	2125301001		0000000001	39000414	ZI	42048	42248	42048	42048	01	60,04	USD	3000046038	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000414
1131101002	2125301001		0000000001	39000419	ZI	42053	42248	42053	42053	17	-275,2	USD	3000046038	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000419
1131101002	2125301001		0000000001	39000419	ZI	42053	42248	42053	42053	01	275,2	USD	3000046038	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000419
1131101002	2125301001		0000000001	39000419	ZI	42053	42248	42053	42053	17	-26,39	USD	3000046038	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000419
1131101002	2125301001		0000000001	39000419	ZI	42053	42248	42053	42053	01	26,39	USD	3000046038	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000419
1131101002	2125301001		0000000001	39000503	ZI	42055	42248	42055	42055	17	-2,96	USD	3000046038	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000503
1131101002	2125301001		0000000001	39000503	ZI	42055	42248	42055	42055	01	2,96	USD	3000046038	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000503
1131101002	2125301001		0000000001	39000503	ZI	42055	42248	42055	42055	17	-7,43	USD	3000046038	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000503
1131101002	2125301001		0000000001	39000503	ZI	42055	42248	42055	42055	01	7,43	USD	3000046038	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000503
1131101002	2125301001		0000000001	39000507	ZI	42056	42248	42056	42056	17	-0,48	USD	3000046038	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000507
1131101002	2125301001		0000000001	39000507	ZI	42056	42248	42056	42056	01	0,48	USD	3000046038	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000507
1131101002	2125301001		0000000001	39000511	ZI	42058	42248	42058	42058	17	-141,34	USD	3000046038	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000511
1131101002	2125301001		0000000001	39000511	ZI	42058	42248	42058	42058	01	141,34	USD	3000046038	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000511
1131101002	2125301001		0000000001	39000511	ZI	42058	42248	42058	42058	17	-39,63	USD	3000046038	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000511
1131101002	2125301001		0000000001	39000511	ZI	42058	42248	42058	42058	01	39,63	USD	3000046038	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000511
1131101002	2125301001		0000000001	39000511	ZI	42058	42248	42058	42058	17	-56,6	USD	3000046038	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000511
1131101002	2125301001		0000000001	39000511	ZI	42058	42248	42058	42058	01	56,6	USD	3000046038	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000511
1131101002	2125301001		0000000001	39000511	ZI	42058	42248	42058	42058	17	-74,17	USD	3000046038	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000511
1131101002	2125301001		0000000001	39000511	ZI	42058	42248	42058	42058	01	74,17	USD	3000046038	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000511
1131101002	2125301001		0000000001	39000511	ZI	42058	42248	42058	42058	17	-0,02	USD	3000046038	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000511
1131101002	2125301001		0000000001	39000511	ZI	42058	42248	42058	42058	01	0,02	USD	3000046038	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000511
1131101002	2125301001		0000000001	39000515	ZI	42059	42248	42059	42059	17	-231,42	USD	3000046038	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000515
1131101002	2125301001		0000000001	39000515	ZI	42059	42248	42059	42059	01	231,42	USD	3000046038	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000515
1131101002	2125301001		0000000001	39000515	ZI	42059	42248	42059	42059	17	-0,23	USD	3000046038	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000515
1131101002	2125301001		0000000001	39000515	ZI	42059	42248	42059	42059	01	0,23	USD	3000046038	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000515
1131101002	2125301001		0000000001	39000520	ZI	42060	42248	42060	42060	17	-35,5	USD	3000046038	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000520
1131101002	2125301001		0000000001	39000520	ZI	42060	42248	42060	42060	01	35,5	USD	3000046038	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000520
1131101002	2125301001		0000000001	39000520	ZI	42060	42248	42060	42060	17	-29,4	USD	3000046038	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000520
1131101002	2125301001		0000000001	39000520	ZI	42060	42248	42060	42060	01	29,4	USD	3000046038	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000520
1131101002	2125301001		0000000001	39000520	ZI	42060	42248	42060	42060	17	-89,91	USD	3000046038	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000520
1131101002	2125301001		0000000001	39000520	ZI	42060	42248	42060	42060	01	89,91	USD	3000046038	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000520
1131101002	2125301001		0000000001	39000524	ZI	42061	42248	42061	42061	17	-10,25	USD	3000046038	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000524
1131101002	2125301001		0000000001	39000524	ZI	42061	42248	42061	42061	01	10,25	USD	3000046038	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000524
1131101002	2125301001		0000000001	39000529	ZI	42062	42248	42062	42062	17	-49,52	USD	3000046038	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000529
1131101002	2125301001		0000000001	39000529	ZI	42062	42248	42062	42062	01	49,52	USD	3000046038	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000529
1131101002	2125301001		0000000001	39000533	ZI	42063	42248	42063	42063	17	-121,52	USD	3000046038	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000533
1131101002	2125301001		0000000001	39000533	ZI	42063	42248	42063	42063	01	121,52	USD	3000046038	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000533
1131101002	2125301001		0000000001	39000660	ZI	42054	42248	42054	42054	17	-595,12	USD	3000046038	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000660
1131101002	2125301001		0000000001	39000660	ZI	42054	42248	42054	42054	01	595,12	USD	3000046038	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000660
1131101002	2125301001		0000000001	39000660	ZI	42054	42248	42054	42054	17	-90	USD	3000046038	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000660
1131101002	2125301001		0000000001	39000660	ZI	42054	42248	42054	42054	01	90	USD	3000046038	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000660
1131101002	2125301001		0000000001	39000660	ZI	42054	42248	42054	42054	17	-6,29	USD	3000046038	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000660
1131101002	2125301001		0000000001	39000660	ZI	42054	42248	42054	42054	01	6,29	USD	3000046038	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000660
1131101002	2125301001		0000000001	39000660	ZI	42054	42248	42054	42054	17	-42,08	USD	3000046038	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000660
1131101002	2125301001		0000000001	39000660	ZI	42054	42248	42054	42054	01	42,08	USD	3000046038	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000660
1131101002	2125301001		0000000001	39000667	ZI	42065	42248	42065	42065	17	-88,18	USD	3000046117	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000667
1131101002	2125301001		0000000001	39000667	ZI	42065	42248	42065	42065	01	88,18	USD	3000046117	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000667
1131101002	2125301001		0000000001	39000667	ZI	42065	42248	42065	42065	17	-39,12	USD	3000046117	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000667
1131101002	2125301001		0000000001	39000667	ZI	42065	42248	42065	42065	01	39,12	USD	3000046117	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000667
1131101002	2125301001		0000000001	39000667	ZI	42065	42248	42065	42065	17	-118,07	USD	3000046117	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000667
1131101002	2125301001		0000000001	39000667	ZI	42065	42248	42065	42065	01	118,07	USD	3000046117	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000667
1131101002	2125301001		0000000001	39000667	ZI	42065	42248	42065	42065	17	-33,57	USD	3000046117	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000667
1131101002	2125301001		0000000001	39000667	ZI	42065	42248	42065	42065	01	33,57	USD	3000046117	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000667
1131101002	2125301001		0000000001	39000731	ZI	42067	42248	42067	42067	17	-210,13	USD	3000046117	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000731
1131101002	2125301001		0000000001	39000731	ZI	42067	42248	42067	42067	01	210,13	USD	3000046117	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000731
1131101002	2125301001		0000000001	39000736	ZI	42068	42248	42068	42068	17	-57,22	USD	3000046117	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000736
1131101002	2125301001		0000000001	39000736	ZI	42068	42248	42068	42068	01	57,22	USD	3000046117	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000736
1131101002	2125301001		0000000001	39000740	ZI	42069	42248	42069	42069	17	-65,48	USD	3000046117	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000740
1131101002	2125301001		0000000001	39000740	ZI	42069	42248	42069	42069	01	65,48	USD	3000046117	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000740
1131101002	2125301001		0000000001	39000740	ZI	42069	42248	42069	42069	17	-2,4	USD	3000046117	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000740
1131101002	2125301001		0000000001	39000740	ZI	42069	42248	42069	42069	01	2,4	USD	3000046117	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000740
1131101002	2125301001		0000000001	39000740	ZI	42069	42248	42069	42069	17	-2,35	USD	3000046117	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000740
1131101002	2125301001		0000000001	39000740	ZI	42069	42248	42069	42069	01	2,35	USD	3000046117	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000740
1131101002	2125301001		0000000001	39000740	ZI	42069	42248	42069	42069	17	-186,34	USD	3000046117	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000740
1131101002	2125301001		0000000001	39000740	ZI	42069	42248	42069	42069	01	186,34	USD	3000046117	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000740
1131101002	2125301001		0000000001	39000758	ZI	42073	42248	42073	42073	17	-415,19	USD	3000046117	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000758
1131101002	2125301001		0000000001	39000758	ZI	42073	42248	42073	42073	01	415,19	USD	3000046117	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000758
1131101002	2125301001		0000000001	39000758	ZI	42073	42248	42073	42073	17	-725,03	USD	3000046117	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000758
1131101002	2125301001		0000000001	39000758	ZI	42073	42248	42073	42073	01	725,03	USD	3000046117	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000758
1131101002	2125301001		0000000001	39000758	ZI	42073	42248	42073	42073	17	-41,62	USD	3000046117	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000758
1131101002	2125301001		0000000001	39000758	ZI	42073	42248	42073	42073	01	41,62	USD	3000046117	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000758
1131101002	2125301001		0000000001	39000758	ZI	42073	42248	42073	42073	17	-132,23	USD	3000046117	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000758
1131101002	2125301001		0000000001	39000758	ZI	42073	42248	42073	42073	01	132,23	USD	3000046117	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000758
1131101002	2125301001		0000000001	39000763	ZI	42074	42248	42074	42074	17	-131,1	USD	3000046117	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000763
1131101002	2125301001		0000000001	39000763	ZI	42074	42248	42074	42074	01	131,1	USD	3000046117	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000763
1131101002	2125301001		0000000001	39000767	ZI	42075	42248	42075	42075	17	-0,15	USD	3000046117	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000767
1131101002	2125301001		0000000001	39000767	ZI	42075	42248	42075	42075	01	0,15	USD	3000046117	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000767
1131101002	2125301001		0000000001	39000767	ZI	42075	42248	42075	42075	17	-16,36	USD	3000046117	ORD014	1000	INTFZ-FOND.INT-IMPTOS.UTILIDADCONSIGNACION	39000767
